date,product,region,quantity,price,sales
2023-03-05,Laptop,North,3,594.7467258609418,1784.2401775828253
2023-03-05,Tablet,Central,4,1480.0783336567572,5920.313334627029
2023-03-05,Laptop,West,3,1132.246203855626,3396.738611566878
2023-03-06,Keyboard,West,3,432.19464969958915,1296.5839490987673
2023-03-06,Laptop,South,2,1964.5237531630412,3929.0475063260824
2023-03-06,Keyboard,South,1,873.9363489561953,873.9363489561953
2023-03-06,Tablet,East,2,366.6132724308303,733.2265448616606
2023-03-06,Tablet,West,4,621.6881217912336,2486.7524871649343
2023-03-06,Tablet,West,1,623.8863102634363,623.8863102634363
2023-03-06,Phone,Central,4,1444.177781421524,5776.711125686096
2023-03-06,Laptop,South,1,1242.6148017420048,1242.6148017420048
2023-03-06,Tablet,West,4,1381.4380355970502,5525.752142388201
2023-03-06,Laptop,North,1,444.01950832033236,444.01950832033236
2023-03-06,Monitor,South,4,616.5072745699844,2466.0290982799374
2023-03-06,Phone,South,2,1416.143967172538,2832.287934345076
2023-03-06,Monitor,West,2,422.3560543877658,844.7121087755316
2023-03-07,Phone,Central,4,1420.4381751511087,5681.752700604435
2023-03-07,Laptop,West,2,776.5703801340193,1553.1407602680385
2023-03-07,Keyboard,East,4,1638.616825810153,6554.467303240612
2023-03-07,Keyboard,South,1,507.6264202862444,507.6264202862444
2023-03-07,Keyboard,East,1,489.1603694441235,489.1603694441235
2023-03-07,Phone,West,2,1555.8233542076875,3111.646708415375
2023-03-07,Laptop,Central,2,1687.6308108546878,3375.2616217093755
2023-03-08,Tablet,East,3,1899.10244814988,5697.30734444964
2023-03-08,Laptop,North,2,1098.6989532007024,2197.3979064014047
2023-03-08,Tablet,North,4,1484.5503016705795,5938.201206682318
2023-03-08,Monitor,North,2,1130.647031546693,2261.294063093386
2023-03-08,Tablet,South,3,226.19116851472637,678.5735055441792
2023-03-08,Laptop,North,2,142.45889801102894,284.91779602205787
2023-03-08,Phone,South,4,1436.3478135859716,5745.391254343886
2023-03-08,Keyboard,South,4,1265.5691105993885,5062.276442397554
2023-03-08,Phone,Central,3,1449.5184122815745,4348.555236844723
2023-03-08,Monitor,Central,3,1782.3336522883808,5347.000956865142
2023-03-09,Keyboard,North,2,825.8661777814148,1651.7323555628295
2023-03-09,Tablet,West,2,1069.9786774384322,2139.9573548768644
2023-03-09,Phone,North,4,1460.115029500941,5840.460118003764
2023-03-09,Laptop,East,4,670.7406275239452,2682.962510095781
2023-03-09,Laptop,South,2,218.40367759345273,436.80735518690545
2023-03-09,Phone,West,3,366.50770557242095,1099.5231167172628
2023-03-09,Tablet,South,1,705.7168873260473,705.7168873260473
2023-03-09,Keyboard,South,2,458.3379694160248,916.6759388320496
2023-03-09,Monitor,South,1,1167.335359834341,1167.335359834341
2023-03-09,Tablet,Central,3,1479.1208602429506,4437.362580728852
2023-03-09,Laptop,Central,4,836.2450192810328,3344.980077124131
2023-03-09,Tablet,East,3,664.8711385287147,1994.6134155861441
2023-03-10,Laptop,North,4,455.5755597782297,1822.3022391129189
2023-03-10,Keyboard,Central,1,227.5060769000681,227.5060769000681
2023-03-10,Laptop,East,4,1914.3250269765065,7657.300107906026
2023-03-10,Tablet,East,1,794.2170116163746,794.2170116163746
2023-03-10,Monitor,Central,2,253.92829637940193,507.85659275880386
2023-03-10,Monitor,South,1,755.88765897559,755.88765897559
2023-03-10,Keyboard,North,3,1205.3924997695983,3616.1774993087947
2023-03-10,Monitor,North,3,1058.696238996321,3176.088716988963
2023-03-10,Tablet,West,2,1696.638852620058,3393.277705240116
2023-03-10,Keyboard,West,2,511.57046797456405,1023.1409359491281
2023-03-11,Laptop,West,2,161.20918485570846,322.4183697114169
2023-03-11,Phone,East,4,478.2831487331325,1913.13259493253
2023-03-11,Phone,North,4,911.1139659133906,3644.4558636535626
2023-03-11,Phone,South,2,1804.6878487704037,3609.3756975408073
2023-03-11,Monitor,East,1,882.5405842342582,882.5405842342582
2023-03-11,Tablet,South,4,691.290182723785,2765.16073089514
2023-03-11,Monitor,Central,2,376.7968019257999,753.5936038515998
2023-03-11,Laptop,East,2,922.7093672137122,1845.4187344274244
2023-03-11,Laptop,North,1,829.8029478840052,829.8029478840052
2023-03-11,Monitor,North,1,1105.5656082229987,1105.5656082229987
2023-03-11,Laptop,South,4,744.4298780042637,2977.719512017055
2023-03-11,Keyboard,North,2,1018.9928469399464,2037.9856938798928
2023-03-11,Monitor,East,3,1752.618391825211,5257.855175475633
2023-03-12,Monitor,West,3,759.0283207648902,2277.0849622946707
2023-03-12,Monitor,North,4,887.3022550224593,3549.2090200898374
2023-03-12,Tablet,South,1,646.8572654146861,646.8572654146861
2023-03-12,Tablet,East,3,454.8768826085331,1364.6306478255992
2023-03-12,Phone,West,2,1738.3162857705847,3476.6325715411695
2023-03-12,Monitor,South,4,1941.80618768676,7767.22475074704
2023-03-12,Phone,East,3,1871.3807972152715,5614.142391645814
2023-03-12,Phone,West,4,900.5456515609919,3602.1826062439677
2023-03-12,Keyboard,East,1,222.86453331608425,222.86453331608425
2023-03-12,Phone,West,1,1601.3150502688043,1601.3150502688043
2023-03-13,Keyboard,East,1,545.3709143756921,545.3709143756921
2023-03-13,Phone,East,4,1665.239991572667,6660.959966290668
2023-03-13,Phone,South,1,517.8751962781043,517.8751962781043
2023-03-13,Laptop,South,1,1183.1962539398753,1183.1962539398753
2023-03-13,Laptop,North,1,545.7823073119359,545.7823073119359
2023-03-13,Monitor,West,2,1861.8047019996775,3723.609403999355
2023-03-13,Tablet,West,1,680.9430255726584,680.9430255726584
2023-03-13,Keyboard,Central,4,532.6481457812743,2130.592583125097
2023-03-13,Phone,East,2,339.6205344148032,679.2410688296064
2023-03-13,Laptop,Central,2,1176.1423691990851,2352.2847383981702
2023-03-13,Laptop,South,1,1380.1488435691717,1380.1488435691717
2023-03-13,Phone,Central,2,1352.3468339840053,2704.6936679680107
2023-03-14,Tablet,East,1,1337.9999631624787,1337.9999631624787
2023-03-14,Keyboard,East,4,173.46456751042007,693.8582700416803
2023-03-14,Laptop,Central,1,1513.344033687525,1513.344033687525
2023-03-14,Keyboard,North,2,681.6824367452921,1363.3648734905842
2023-03-14,Phone,East,1,184.2590377118422,184.2590377118422
2023-03-14,Laptop,North,4,1969.9334217186467,7879.733686874587
2023-03-14,Tablet,Central,3,661.0357439176046,1983.1072317528137
2023-03-15,Monitor,South,2,1812.2593317137432,3624.5186634274864
2023-03-15,Keyboard,East,3,1723.0186516348917,5169.055954904676
2023-03-15,Laptop,North,2,167.54856734320467,335.09713468640933
2023-03-15,Phone,East,4,536.678002693365,2146.71201077346
2023-03-15,Phone,Central,1,776.7172340974417,776.7172340974417
2023-03-16,Monitor,West,4,1280.1534730118296,5120.613892047319
2023-03-16,Keyboard,South,4,1293.6549246707416,5174.619698682966
2023-03-16,Keyboard,South,4,1593.1470277411813,6372.588110964725
2023-03-16,Laptop,South,1,970.0278732329592,970.0278732329592
2023-03-16,Laptop,North,3,1942.8585897752926,5828.575769325877
2023-03-16,Keyboard,East,1,737.8188703897298,737.8188703897298
2023-03-17,Phone,South,2,919.5943671372037,1839.1887342744074
2023-03-17,Monitor,North,3,1757.6656993774855,5272.997098132457
2023-03-17,Monitor,South,3,1345.8765017257467,4037.6295051772404
2023-03-17,Phone,South,3,727.6796085282159,2183.038825584648
2023-03-17,Laptop,West,1,1475.599760827169,1475.599760827169
2023-03-17,Laptop,South,1,1014.0276626101999,1014.0276626101999
2023-03-18,Laptop,South,4,1977.3290897261847,7909.316358904739
2023-03-18,Monitor,West,4,993.8212705601585,3975.285082240634
2023-03-18,Phone,West,1,1418.7255422263179,1418.7255422263179
2023-03-18,Laptop,West,3,1696.6868602321056,5090.060580696317
2023-03-18,Keyboard,South,2,1596.6335771280008,3193.2671542560015
2023-03-18,Laptop,North,1,1842.875976381696,1842.875976381696
2023-03-18,Phone,North,1,1071.0000688096952,1071.0000688096952
2023-03-18,Keyboard,South,1,1533.8967896494685,1533.8967896494685
2023-03-18,Keyboard,West,1,1689.101656719164,1689.101656719164
2023-03-18,Monitor,East,3,829.5242400030191,2488.5727200090573
2023-03-18,Phone,Central,4,1571.3572203327856,6285.428881331142
2023-03-19,Phone,North,3,652.9063904605349,1958.7191713816046
2023-03-19,Keyboard,Central,2,484.34708955782213,968.6941791156443
2023-03-19,Keyboard,East,4,1579.2370607031091,6316.948242812437
2023-03-19,Laptop,Central,3,1486.0689999216575,4458.206999764972
2023-03-19,Keyboard,East,1,1534.3702928372527,1534.3702928372527
2023-03-19,Keyboard,South,2,965.6604973951552,1931.3209947903104
2023-03-19,Phone,Central,4,1590.569257787351,6362.277031149404
2023-03-19,Monitor,West,3,1038.3935691918714,3115.180707575614
2023-03-19,Keyboard,South,3,1439.6518635492043,4318.955590647613
2023-03-19,Tablet,West,1,632.7489393216661,632.7489393216661
2023-03-19,Tablet,East,1,222.9306279575781,222.9306279575781
2023-03-19,Keyboard,North,2,1106.8084340295145,2213.616868059029
2023-03-19,Monitor,North,2,940.694761287685,1881.38952257537
2023-03-20,Phone,North,1,461.57590951533666,461.57590951533666
2023-03-20,Monitor,West,2,915.0429633632638,1830.0859267265275
2023-03-20,Tablet,East,2,1743.7837360656056,3487.567472131211
2023-03-20,Tablet,North,4,509.01826925037574,2036.073077001503
2023-03-20,Tablet,East,1,1726.581131249129,1726.581131249129
2023-03-20,Keyboard,South,3,1408.308091359764,4224.9242740792915
2023-03-20,Laptop,West,1,868.2271127603301,868.2271127603301
2023-03-20,Phone,Central,3,1447.0128345140017,4341.038503542005
2023-03-20,Phone,North,4,161.4560470459054,645.8241881836216
2023-03-20,Phone,Central,2,1148.3266775851475,2296.653355170295
2023-03-20,Tablet,West,2,708.8548677120463,1417.7097354240925
2023-03-20,Phone,West,3,469.2310722201451,1407.6932166604354
2023-03-20,Monitor,Central,3,188.0712119251311,564.2136357753933
2023-03-21,Tablet,North,2,1950.2235212376977,3900.4470424753954
2023-03-21,Monitor,East,2,345.449443836624,690.898887673248
2023-03-21,Phone,Central,1,1432.3372895761515,1432.3372895761515
2023-03-21,Tablet,South,4,635.8804741003751,2543.5218964015003
2023-03-21,Monitor,East,4,1983.1881257815553,7932.752503126221
2023-03-21,Laptop,West,1,847.9847493891406,847.9847493891406
2023-03-22,Keyboard,Central,1,812.2193183139286,812.2193183139286
2023-03-22,Keyboard,South,2,991.127418050297,1982.254836100594
2023-03-22,Phone,South,3,1789.3754277919923,5368.1262833759765
2023-03-22,Phone,East,4,1206.8482231307405,4827.392892522962
2023-03-22,Laptop,East,2,292.9870729248564,585.9741458497128
2023-03-22,Keyboard,North,4,1641.4488224974755,6565.795289989902
2023-03-22,Laptop,East,3,369.2372922520065,1107.7118767560196
2023-03-22,Monitor,Central,3,272.7079128016409,818.1237384049226
2023-03-22,Phone,West,1,777.1939247997964,777.1939247997964
2023-03-22,Keyboard,South,4,868.8452940188664,3475.3811760754656
2023-03-22,Laptop,South,3,966.1769180057955,2898.5307540173867
2023-03-22,Monitor,East,4,375.94245124505323,1503.769804980213
2023-03-22,Tablet,East,3,1100.8245247734205,3302.473574320262
2023-03-22,Monitor,East,4,697.9090503555204,2791.6362014220817
2023-03-23,Phone,West,2,1377.0825051715735,2754.165010343147
2023-03-23,Keyboard,South,4,1556.7521813993633,6227.008725597453
2023-03-23,Phone,South,1,870.0121834421997,870.0121834421997
2023-03-23,Laptop,North,4,118.1605536813303,472.6422147253212
2023-03-23,Monitor,East,2,1947.907761847531,3895.815523695062
2023-03-23,Laptop,North,4,880.7098194844324,3522.8392779377295
2023-03-23,Tablet,East,4,782.7368788357934,3130.9475153431736
2023-03-24,Tablet,Central,2,1183.2289217186076,2366.457843437215
2023-03-24,Laptop,North,3,135.0249984314097,405.0749952942291
2023-03-24,Keyboard,Central,3,569.0129200666775,1707.0387602000324
2023-03-24,Tablet,North,3,1158.955622961287,3476.8668688838607
2023-03-24,Keyboard,East,3,1981.31390328527,5943.94170985581
2023-03-24,Monitor,West,1,1518.771043199718,1518.771043199718
2023-03-24,Monitor,North,1,133.79176839871852,133.79176839871852
2023-03-24,Laptop,North,3,1721.7570908792604,5165.271272637781
2023-03-24,Monitor,South,3,1599.9646691611201,4799.894007483361
2023-03-24,Phone,West,3,893.8999171914571,2681.6997515743715
2023-03-24,Laptop,East,2,372.79718055233093,745.5943611046619
2023-03-24,Monitor,West,1,1528.470138009881,1528.470138009881
2023-03-24,Phone,East,2,521.639683155275,1043.27936631055
2023-03-24,Tablet,Central,1,1003.7368704581097,1003.7368704581097
2023-03-25,Phone,West,4,775.1009022181739,3100.4036088726957
2023-03-25,Monitor,East,2,1381.893598999187,2763.787197998374
2023-03-25,Monitor,Central,2,639.9382007414986,1279.8764014829972
2023-03-25,Laptop,West,4,786.8088347791236,3147.2353391164943
2023-03-25,Keyboard,South,4,706.2899301500257,2825.159720600103
2023-03-25,Tablet,North,2,1256.919235957072,2513.838471914144
2023-03-25,Phone,South,2,1765.069014751664,3530.138029503328
2023-03-25,Phone,South,3,237.32092307827972,711.9627692348391
2023-03-26,Keyboard,North,3,1859.5179225835207,5578.553767750562
2023-03-26,Phone,West,2,1161.1806910055675,2322.361382011135
2023-03-26,Phone,West,1,206.3161347877906,206.3161347877906
2023-03-26,Tablet,South,2,1888.317104616749,3776.634209233498
2023-03-26,Phone,East,3,1073.341011795405,3220.023035386215
2023-03-26,Keyboard,South,3,840.3462379360468,2521.0387138081405
2023-03-26,Keyboard,South,3,1031.9089736953279,3095.7269210859836
2023-03-26,Monitor,North,2,1990.0193975886802,3980.0387951773605
2023-03-26,Phone,South,3,1042.2780856419208,3126.8342569257625
2023-03-27,Keyboard,Central,3,1536.1593827411841,4608.478148223552
2023-03-27,Tablet,Central,4,1509.1556885643683,6036.622754257473
2023-03-27,Tablet,South,3,1791.5969958092371,5374.790987427711
2023-03-27,Laptop,East,2,1799.0518763075038,3598.1037526150076
2023-03-27,Keyboard,North,1,533.3688430628848,533.3688430628848
2023-03-28,Tablet,East,4,697.1982695769152,2788.793078307661
2023-03-28,Phone,South,1,1521.4094582038774,1521.4094582038774
2023-03-28,Keyboard,West,4,1070.2718646294777,4281.087458517911
2023-03-28,Keyboard,North,4,1858.2347572181507,7432.939028872603
2023-03-28,Tablet,East,1,1475.6167051069524,1475.6167051069524
2023-03-28,Keyboard,West,3,1672.9537210617302,5018.861163185191
2023-03-28,Phone,East,2,1591.9598412040807,3183.9196824081614
2023-03-28,Keyboard,Central,1,1882.9196004597159,1882.9196004597159
2023-03-28,Phone,West,4,1389.0106673166001,5556.0426692664005
2023-03-28,Monitor,East,2,1196.8321310439198,2393.6642620878397
2023-03-28,Phone,East,2,545.6337914213009,1091.2675828426018
2023-03-28,Phone,South,3,1914.1944983854635,5742.58349515639
2023-03-29,Tablet,South,3,1656.6149534728368,4969.8448604185105
2023-03-29,Laptop,Central,1,369.04489366467794,369.04489366467794
2023-03-29,Laptop,South,2,1735.6532347538766,3471.3064695077533
2023-03-29,Keyboard,West,3,838.5263858705449,2515.579157611635
2023-03-29,Laptop,West,2,1559.670777528001,3119.341555056002
2023-03-30,Tablet,East,2,742.4051833934351,1484.8103667868702
2023-03-30,Monitor,East,1,1424.565646496988,1424.565646496988
2023-03-30,Tablet,South,4,774.7531091000022,3099.012436400009
2023-03-30,Phone,North,1,1447.3352975489352,1447.3352975489352
2023-03-30,Keyboard,East,1,1537.5478946977041,1537.5478946977041
2023-03-31,Phone,West,1,1294.835112154554,1294.835112154554
2023-03-31,Phone,West,1,1933.277688911321,1933.277688911321
2023-03-31,Monitor,South,2,1230.2254527797436,2460.450905559487
2023-03-31,Keyboard,North,4,1935.2156845450409,7740.862738180163
2023-03-31,Monitor,North,2,1790.5398484489924,3581.079696897985
2023-04-01,Tablet,South,4,1630.9512818317132,6523.805127326853
2023-04-01,Tablet,South,4,905.8956573261322,3623.582629304529
2023-04-01,Laptop,South,4,332.31842017056397,1329.2736806822559
2023-04-01,Tablet,Central,2,330.4789386738109,660.9578773476218
2023-04-01,Monitor,North,4,1950.121606824125,7800.4864272965
2023-04-01,Monitor,Central,4,212.11989342370123,848.4795736948049
2023-04-01,Phone,West,3,240.8264313333203,722.4792939999609
2023-04-01,Monitor,West,2,1651.95805028135,3303.9161005627
2023-04-01,Monitor,North,1,1376.3591248670887,1376.3591248670887
2023-04-02,Phone,East,1,1533.2881784494907,1533.2881784494907
2023-04-02,Laptop,East,4,1961.266389287988,7845.065557151952
2023-04-02,Laptop,South,4,148.4953046585151,593.9812186340604
2023-04-02,Keyboard,South,4,966.8560837013375,3867.42433480535
2023-04-02,Tablet,North,3,365.5661560776395,1096.6984682329185
2023-04-03,Tablet,South,1,282.87610815167864,282.87610815167864
2023-04-03,Tablet,North,1,500.14473600176575,500.14473600176575
2023-04-03,Tablet,South,2,1070.5292856373403,2141.0585712746806
2023-04-03,Tablet,East,1,664.5226004428996,664.5226004428996
2023-04-03,Phone,East,3,729.4638616775998,2188.3915850327994
2023-04-03,Keyboard,Central,2,588.5178597078755,1177.035719415751
2023-04-03,Monitor,East,1,1586.6391068803675,1586.6391068803675
2023-04-03,Keyboard,North,2,1776.2035824528955,3552.407164905791
2023-04-03,Tablet,Central,1,482.0485568083566,482.0485568083566
2023-04-03,Tablet,South,3,1377.2282230396324,4131.684669118898
2023-04-03,Tablet,West,3,985.7614372955143,2957.284311886543
2023-04-04,Keyboard,South,2,380.508331752501,761.016663505002
2023-04-04,Laptop,North,2,133.81619376980365,267.6323875396073
2023-04-04,Phone,Central,1,1398.3855102593893,1398.3855102593893
2023-04-04,Laptop,West,2,1545.2967757241736,3090.593551448347
2023-04-04,Tablet,East,4,618.744368329032,2474.977473316128
2023-04-04,Phone,North,4,285.6377970121276,1142.5511880485103
2023-04-04,Phone,Central,4,1692.4834142150783,6769.933656860313
2023-04-04,Monitor,South,4,1092.3300739489976,4369.32029579599
2023-04-04,Laptop,East,4,191.05783431644574,764.2313372657829
2023-04-04,Laptop,East,2,476.406557875991,952.813115751982
2023-04-04,Monitor,North,3,1096.9135486966125,3290.7406460898374
2023-04-05,Monitor,North,2,820.3354303399211,1640.6708606798422
2023-04-05,Keyboard,East,2,568.2737523112596,1136.5475046225192
2023-04-05,Phone,Central,2,890.0113348021815,1780.022669604363
2023-04-05,Keyboard,Central,4,1679.982046893237,6719.928187572948
2023-04-05,Phone,North,3,1423.2401971713596,4269.7205915140785
2023-04-05,Laptop,South,3,740.1362895237748,2220.4088685713245
2023-04-05,Laptop,West,4,1842.7209357701386,7370.883743080554
2023-04-05,Keyboard,East,1,629.7914087974559,629.7914087974559
2023-04-05,Tablet,North,1,1338.5434005676564,1338.5434005676564
2023-04-05,Phone,Central,4,1922.0379576987677,7688.151830795071
2023-04-06,Monitor,North,4,1995.6228154563057,7982.491261825223
2023-04-06,Tablet,East,4,322.3847046158621,1289.5388184634485
2023-04-06,Keyboard,North,2,251.55050835703503,503.10101671407006
2023-04-06,Keyboard,North,1,789.5836805281426,789.5836805281426
2023-04-06,Tablet,North,4,1873.6535657346262,7494.614262938505
2023-04-06,Monitor,West,4,1473.1818282847914,5892.727313139166
2023-04-07,Tablet,East,1,1088.7766528969373,1088.7766528969373
2023-04-07,Monitor,East,3,742.4024705154357,2227.207411546307
2023-04-07,Monitor,South,1,1336.0544597432552,1336.0544597432552
2023-04-07,Phone,North,1,117.49076804222167,117.49076804222167
2023-04-07,Phone,East,4,296.87569656343646,1187.5027862537459
2023-04-07,Phone,North,3,118.21271627434966,354.638148823049
2023-04-07,Laptop,Central,1,247.22585125792406,247.22585125792406
2023-04-07,Monitor,East,3,786.3613086779199,2359.08392603376
2023-04-08,Monitor,Central,2,1046.0823014516518,2092.1646029033036
2023-04-08,Phone,West,4,239.032687659204,956.130750636816
2023-04-08,Tablet,East,3,1237.0773406713258,3711.2320220139773
2023-04-08,Phone,North,2,139.72207336051048,279.44414672102096
2023-04-08,Keyboard,North,4,1965.0602457206226,7860.24098288249
2023-04-08,Keyboard,Central,3,1500.1350774112802,4500.405232233841
2023-04-08,Keyboard,North,2,297.6327784106941,595.2655568213881
2023-04-09,Tablet,South,2,1412.53448618153,2825.06897236306
2023-04-09,Keyboard,Central,1,1224.9221847343417,1224.9221847343417
2023-04-09,Monitor,South,1,1075.503573932102,1075.503573932102
2023-04-09,Laptop,East,4,289.35619018937246,1157.4247607574898
2023-04-09,Tablet,Central,1,247.28364860667298,247.28364860667298
2023-04-09,Phone,North,4,896.7592884592225,3587.03715383689
2023-04-09,Laptop,West,1,877.1146997989191,877.1146997989191
2023-04-09,Phone,South,1,953.5505484742399,953.5505484742399
2023-04-09,Phone,Central,2,1291.0218803817133,2582.0437607634267
2023-04-09,Tablet,North,2,290.0822404170213,580.1644808340426
2023-04-09,Monitor,Central,2,464.2286152071054,928.4572304142108
2023-04-10,Keyboard,North,1,727.6556743534846,727.6556743534846
2023-04-10,Laptop,North,3,524.6476332738241,1573.9428998214723
2023-04-10,Keyboard,Central,2,1347.789291824578,2695.578583649156
2023-04-10,Phone,South,2,1793.5528492720446,3587.105698544089
2023-04-10,Tablet,West,3,1535.36223771799,4606.08671315397
2023-04-10,Tablet,South,4,445.47129285818784,1781.8851714327513
2023-04-10,Laptop,Central,4,1742.5301176313683,6970.120470525473
2023-04-10,Keyboard,South,1,1301.5617007568733,1301.5617007568733
2023-04-10,Monitor,North,3,827.8193430554879,2483.458029166464
2023-04-10,Phone,West,2,455.63935707813147,911.2787141562629
2023-04-10,Tablet,South,2,575.3935036389278,1150.7870072778555
2023-04-11,Keyboard,Central,4,307.4590931666778,1229.8363726667112
2023-04-11,Laptop,Central,4,1637.5523361818941,6550.2093447275765
2023-04-11,Laptop,South,3,1940.9132625166721,5822.739787550016
2023-04-11,Monitor,East,3,1169.1338102050286,3507.4014306150857
2023-04-11,Laptop,North,4,871.4649925293016,3485.8599701172066
2023-04-11,Keyboard,South,4,397.00272065855194,1588.0108826342077
2023-04-11,Phone,East,4,663.7419494228093,2654.967797691237
2023-04-11,Keyboard,South,3,1318.7496092339486,3956.2488277018456
2023-04-11,Tablet,Central,4,1023.4856415181355,4093.942566072542
2023-04-11,Keyboard,West,4,1129.8672324616246,4519.468929846498
2023-04-12,Tablet,Central,2,235.7032650731992,471.4065301463984
2023-04-12,Tablet,Central,2,159.91579344932578,319.83158689865155
2023-04-12,Tablet,East,1,1079.4213278358552,1079.4213278358552
2023-04-12,Monitor,West,4,589.755185038224,2359.020740152896
2023-04-12,Laptop,North,3,1348.0971458439008,4044.2914375317023
2023-04-13,Laptop,North,2,923.731895327222,1847.463790654444
2023-04-13,Phone,South,1,686.8032373706724,686.8032373706724
2023-04-13,Monitor,East,2,1490.6179781247604,2981.2359562495208
2023-04-13,Phone,Central,3,1069.4309716784703,3208.292915035411
2023-04-13,Tablet,East,1,1948.513745273742,1948.513745273742
2023-04-13,Laptop,East,1,570.360951707087,570.360951707087
2023-04-13,Phone,North,3,1537.5447467583238,4612.6342402749715
2023-04-13,Laptop,East,3,1252.9797149360932,3758.9391448082797
2023-04-14,Tablet,North,3,1380.1512857965715,4140.453857389714
2023-04-14,Keyboard,South,3,232.20538873280015,696.6161661984004
2023-04-14,Laptop,South,3,1895.2891498084118,5685.8674494252355
2023-04-14,Laptop,South,1,423.8230835719924,423.8230835719924
2023-04-14,Keyboard,West,4,1844.8997980252336,7379.5991921009345
2023-04-14,Tablet,North,4,511.0250433159144,2044.1001732636576
2023-04-14,Keyboard,North,2,1675.1714680109742,3350.3429360219484
2023-04-14,Laptop,West,4,698.8558512925313,2795.423405170125
2023-04-14,Laptop,South,2,1529.4867405550451,3058.9734811100902
2023-04-14,Monitor,East,4,1942.1868984894606,7768.747593957843
2023-04-14,Keyboard,West,1,134.59007589607728,134.59007589607728
2023-04-14,Laptop,South,2,975.8154768150471,1951.6309536300942
2023-04-14,Tablet,East,3,1325.2250827245405,3975.675248173621
2023-04-14,Monitor,North,2,1130.548532109959,2261.097064219918
2023-04-15,Laptop,West,2,1957.2011287710836,3914.4022575421673
2023-04-15,Phone,West,2,970.2277862002971,1940.4555724005943
2023-04-15,Tablet,Central,1,145.23148219085172,145.23148219085172
2023-04-15,Phone,East,4,626.60516630397,2506.42066521588
2023-04-15,Monitor,East,2,1096.5294564238943,2193.0589128477886
2023-04-15,Tablet,East,4,574.7970702479929,2299.1882809919716
2023-04-15,Keyboard,North,1,1974.1572953220698,1974.1572953220698
2023-04-15,Laptop,East,2,1091.4498326281855,2182.899665256371
2023-04-15,Laptop,East,3,1410.5971836795807,4231.791551038742
2023-04-15,Laptop,North,2,285.56600443963356,571.1320088792671
2023-04-15,Tablet,Central,1,1228.8576095502112,1228.8576095502112
2023-04-15,Keyboard,South,2,1864.352026196337,3728.704052392674
2023-04-16,Phone,West,2,1691.5102784974574,3383.020556994915
2023-04-16,Keyboard,West,3,1900.45234126932,5701.35702380796
2023-04-16,Monitor,North,3,281.6280989751251,844.8842969253753
2023-04-16,Monitor,South,1,1531.1491871866456,1531.1491871866456
2023-04-16,Phone,North,4,284.78301012551157,1139.1320405020463
2023-04-16,Phone,North,1,1671.5853714573664,1671.5853714573664
2023-04-16,Tablet,West,4,1619.230651889881,6476.922607559524
2023-04-17,Phone,Central,1,920.0694830074634,920.0694830074634
2023-04-17,Tablet,South,4,1465.7471067190536,5862.988426876214
2023-04-17,Tablet,East,3,1686.4130982420163,5059.239294726049
2023-04-17,Keyboard,East,1,678.4425530817106,678.4425530817106
2023-04-17,Laptop,West,2,1563.831835437459,3127.663670874918
2023-04-17,Monitor,North,1,1415.14149373311,1415.14149373311
2023-04-17,Tablet,East,4,569.8734177726734,2279.4936710906936
2023-04-17,Laptop,West,4,1309.4345282957759,5237.738113183103
2023-04-17,Laptop,North,1,1183.6316097823712,1183.6316097823712
2023-04-17,Phone,East,2,774.6215927132799,1549.2431854265599
2023-04-17,Keyboard,North,4,1679.6425980274503,6718.570392109801
2023-04-17,Phone,North,2,238.50861814737968,477.01723629475936
2023-04-17,Phone,North,1,1421.91597187774,1421.91597187774
2023-04-17,Phone,South,1,395.2621446041294,395.2621446041294
2023-04-18,Laptop,South,4,924.5541133285607,3698.2164533142427
2023-04-18,Keyboard,Central,4,377.15134121240254,1508.6053648496102
2023-04-18,Phone,North,3,530.4523121999533,1591.35693659986
2023-04-18,Keyboard,North,4,1097.9146780987112,4391.658712394845
2023-04-18,Tablet,West,3,192.79908430941347,578.3972529282404
2023-04-18,Phone,South,4,817.9827174681755,3271.930869872702
2023-04-18,Monitor,Central,2,803.3103757091168,1606.6207514182336
2023-04-18,Tablet,North,4,1706.998086765506,6827.992347062024
2023-04-18,Phone,East,2,351.3390452182503,702.6780904365006
2023-04-18,Laptop,North,3,1638.0470009669664,4914.141002900899
2023-04-19,Laptop,West,2,1035.2871721199945,2070.574344239989
2023-04-19,Monitor,East,3,1448.676605335923,4346.029816007769
2023-04-19,Monitor,South,4,1469.273614173351,5877.094456693404
2023-04-19,Monitor,Central,4,1423.0573165810335,5692.229266324134
2023-04-19,Phone,East,3,279.1940377792204,837.5821133376612
2023-04-19,Laptop,East,1,1205.742634272447,1205.742634272447
2023-04-19,Monitor,Central,3,1702.0783690850017,5106.235107255005
2023-04-19,Laptop,East,1,1353.2339714117484,1353.2339714117484
2023-04-19,Monitor,South,2,428.9185492648052,857.8370985296104
2023-04-19,Tablet,East,3,1927.943218270724,5783.829654812172
2023-04-19,Keyboard,East,4,427.42301444737757,1709.6920577895103
2023-04-20,Phone,Central,2,1591.4984314048088,3182.9968628096176
2023-04-20,Tablet,West,1,167.69661124126472,167.69661124126472
2023-04-20,Laptop,East,3,1147.3585044329736,3442.0755132989207
2023-04-20,Keyboard,South,4,1234.0706459387268,4936.282583754907
2023-04-20,Tablet,North,1,647.0212183552177,647.0212183552177
